Well,GFP,Strain,Plant,Leaf,Induction,GFP_log,ID
G12,251400,ΔvirE3,5,Top,2mM,17.93962512419523,ΔvirE3_2mM
H1,263015,ΔvirE3,5,Bottom,2mM,18.004785554595127,ΔvirE3_2mM
H2,388791,ΔvirE3,5,Bottom,2mM,18.568635297275435,ΔvirE3_2mM
H3,289563,ΔvirE3,5,Bottom,2mM,18.14351774285667,ΔvirE3_2mM
H4,217139,ΔvirE3,5,Bottom,2mM,17.728259343888016,ΔvirE3_2mM
A1,236997,ΔvirF,1,Top,0mM,17.854509271482222,ΔvirF_0mM
A2,243081,ΔvirF,1,Top,0mM,17.891077606482913,ΔvirF_0mM
A3,180934,ΔvirF,1,Top,0mM,17.46510401021444,ΔvirF_0mM
A4,370966,ΔvirF,1,Top,0mM,18.500927440584302,ΔvirF_0mM
A5,76176,ΔvirF,1,Bottom,0mM,16.217048913556336,ΔvirF_0mM
A6,76122,ΔvirF,1,Bottom,0mM,16.216025846471116,ΔvirF_0mM
A7,145990,ΔvirF,1,Bottom,0mM,17.155510025429056,ΔvirF_0mM
A8,74507,ΔvirF,1,Bottom,0mM,16.18508835399502,ΔvirF_0mM
A9,445961,ΔvirF,2,Top,0mM,18.766558024118805,ΔvirF_0mM
A10,246881,ΔvirF,2,Top,0mM,17.913456285155924,ΔvirF_0mM
A11,326655,ΔvirF,2,Top,0mM,18.317408197200503,ΔvirF_0mM
A12,305962,ΔvirF,2,Top,0mM,18.222992958021923,ΔvirF_0mM
B1,327517,ΔvirF,2,Bottom,0mM,18.321210267130166,ΔvirF_0mM
B2,272549,ΔvirF,2,Bottom,0mM,18.05615610139781,ΔvirF_0mM
B3,277960,ΔvirF,2,Bottom,0mM,18.084517760429932,ΔvirF_0mM
B4,318200,ΔvirF,2,Bottom,0mM,18.279574310105772,ΔvirF_0mM
B5,347145,ΔvirF,3,Top,0mM,18.405178866595083,ΔvirF_0mM
B6,574369,ΔvirF,3,Top,0mM,19.13161836016957,ΔvirF_0mM
B7,455082,ΔvirF,3,Top,0mM,18.795766998505385,ΔvirF_0mM
B8,327561,ΔvirF,3,Top,0mM,18.321404071782112,ΔvirF_0mM
B9,372989,ΔvirF,3,Bottom,0mM,18.508773558323607,ΔvirF_0mM
B10,227885,ΔvirF,3,Bottom,0mM,17.797946440120263,ΔvirF_0mM
B11,487108,ΔvirF,3,Bottom,0mM,18.89388215185773,ΔvirF_0mM
B12,270059,ΔvirF,3,Bottom,0mM,18.04291510285635,ΔvirF_0mM
C1,141735,ΔvirF,4,Top,0mM,17.11283653538428,ΔvirF_0mM
C2,221823,ΔvirF,4,Top,0mM,17.759049435363046,ΔvirF_0mM
C3,215885,ΔvirF,4,Top,0mM,17.719903480755082,ΔvirF_0mM
C4,139515,ΔvirF,4,Top,0mM,17.09006071665065,ΔvirF_0mM
C5,213946,ΔvirF,4,Bottom,0mM,17.706887180581624,ΔvirF_0mM
C6,167167,ΔvirF,4,Bottom,0mM,17.350930551310046,ΔvirF_0mM
C7,173203,ΔvirF,4,Bottom,0mM,17.402104393229163,ΔvirF_0mM
C8,63836,ΔvirF,4,Bottom,0mM,15.962082633851564,ΔvirF_0mM
C9,225744,ΔvirF,5,Top,0mM,17.784328117579136,ΔvirF_0mM
C10,225181,ΔvirF,5,Top,0mM,17.780725577333747,ΔvirF_0mM
C11,360726,ΔvirF,5,Top,0mM,18.46054388624881,ΔvirF_0mM
C12,440533,ΔvirF,5,Top,0mM,18.748890568845,ΔvirF_0mM
D1,339285,ΔvirF,5,Bottom,0mM,18.372138123454242,ΔvirF_0mM
D2,348601,ΔvirF,5,Bottom,0mM,18.411217182434466,ΔvirF_0mM
D3,317533,ΔvirF,5,Bottom,0mM,18.276547007935335,ΔvirF_0mM
D4,415736,ΔvirF,5,Bottom,0mM,18.665308155698845,ΔvirF_0mM
E1,239678,ΔvirF,1,Top,0.2mM,17.870737964785864,ΔvirF_0.2mM
E2,311494,ΔvirF,1,Top,0.2mM,18.248844848749933,ΔvirF_0.2mM
E3,276158,ΔvirF,1,Top,0.2mM,18.075134395773553,ΔvirF_0.2mM
E4,236577,ΔvirF,1,Top,0.2mM,17.85195029621737,ΔvirF_0.2mM
E5,138304,ΔvirF,1,Bottom,0.2mM,17.077483356859506,ΔvirF_0.2mM
E6,246038,ΔvirF,1,Bottom,0.2mM,17.908521628122216,ΔvirF_0.2mM
E7,229008,ΔvirF,1,Bottom,0.2mM,17.805038471705462,ΔvirF_0.2mM
E8,231300,ΔvirF,1,Bottom,0.2mM,17.819405740410915,ΔvirF_0.2mM
E9,614791,ΔvirF,2,Top,0.2mM,19.229736519832432,ΔvirF_0.2mM
E10,418273,ΔvirF,2,Top,0.2mM,18.674085347811303,ΔvirF_0.2mM
E11,415593,ΔvirF,2,Top,0.2mM,18.66481182899093,ΔvirF_0.2mM
E12,508904,ΔvirF,2,Top,0.2mM,18.957034005420788,ΔvirF_0.2mM
F1,414624,ΔvirF,2,Bottom,0.2mM,18.66144410192818,ΔvirF_0.2mM
F2,433314,ΔvirF,2,Bottom,0.2mM,18.725053324026707,ΔvirF_0.2mM
F3,408334,ΔvirF,2,Bottom,0.2mM,18.639390173249417,ΔvirF_0.2mM
F4,448573,ΔvirF,2,Bottom,0.2mM,18.774983260401832,ΔvirF_0.2mM
F5,194179,ΔvirF,3,Top,0.2mM,17.567027659570577,ΔvirF_0.2mM
F6,27257,ΔvirF,3,Top,0.2mM,14.734339162408054,ΔvirF_0.2mM
F7,250913,ΔvirF,3,Top,0.2mM,17.936827694285796,ΔvirF_0.2mM
F8,113103,ΔvirF,3,Top,0.2mM,16.78727767102999,ΔvirF_0.2mM
F9,112509,ΔvirF,3,Bottom,0.2mM,16.779680886866018,ΔvirF_0.2mM
F10,190500,ΔvirF,3,Bottom,0.2mM,17.53943147215541,ΔvirF_0.2mM
F11,125641,ΔvirF,3,Bottom,0.2mM,16.93894780526218,ΔvirF_0.2mM
F12,158279,ΔvirF,3,Bottom,0.2mM,17.27211033000286,ΔvirF_0.2mM
G1,286752,ΔvirF,4,Top,0.2mM,18.129444023031947,ΔvirF_0.2mM
G2,478652,ΔvirF,4,Top,0.2mM,18.868617611946203,ΔvirF_0.2mM
G3,229313,ΔvirF,4,Top,0.2mM,17.806958619603666,ΔvirF_0.2mM
G4,255663,ΔvirF,4,Top,0.2mM,17.96388386075384,ΔvirF_0.2mM
G5,220869,ΔvirF,4,Bottom,0.2mM,17.75283141832375,ΔvirF_0.2mM
G6,293096,ΔvirF,4,Bottom,0.2mM,18.161013753554197,ΔvirF_0.2mM
G7,215328,ΔvirF,4,Bottom,0.2mM,17.716176405807428,ΔvirF_0.2mM
G8,274606,ΔvirF,4,Bottom,0.2mM,18.067003622411548,ΔvirF_0.2mM
G9,538632,ΔvirF,5,Top,0.2mM,19.038940416994404,ΔvirF_0.2mM
G10,518779,ΔvirF,5,Top,0.2mM,18.9847605553968,ΔvirF_0.2mM
G11,298422,ΔvirF,5,Top,0.2mM,18.18699437102508,ΔvirF_0.2mM
G12,393608,ΔvirF,5,Top,0.2mM,18.586400017885907,ΔvirF_0.2mM
H1,368872,ΔvirF,5,Bottom,0.2mM,18.492760756843744,ΔvirF_0.2mM
H2,361183,ΔvirF,5,Bottom,0.2mM,18.462370464728256,ΔvirF_0.2mM
H3,297066,ΔvirF,5,Bottom,0.2mM,18.180423968744005,ΔvirF_0.2mM
H4,232420,ΔvirF,5,Bottom,0.2mM,17.826374694036943,ΔvirF_0.2mM
A1,237921,ΔvirF,1,Top,2mM,17.860123090709152,ΔvirF_2mM
A2,288651,ΔvirF,1,Top,2mM,18.13896669785125,ΔvirF_2mM
A3,227062,ΔvirF,1,Top,2mM,17.79272675820638,ΔvirF_2mM
A4,206512,ΔvirF,1,Top,2mM,17.655866090645638,ΔvirF_2mM
A5,167198,ΔvirF,1,Bottom,2mM,17.35119806463468,ΔvirF_2mM
A6,163735,ΔvirF,1,Bottom,2mM,17.321003219762694,ΔvirF_2mM
A7,161023,ΔvirF,1,Bottom,2mM,17.296907247348283,ΔvirF_2mM
A8,295067,ΔvirF,1,Bottom,2mM,18.17068305464923,ΔvirF_2mM
A9,136116,ΔvirF,2,Top,2mM,17.054477135429547,ΔvirF_2mM
A10,220106,ΔvirF,2,Top,2mM,17.747838947482105,ΔvirF_2mM
A11,178760,ΔvirF,2,Top,2mM,17.447664424282372,ΔvirF_2mM
A12,131761,ΔvirF,2,Top,2mM,17.00756388398808,ΔvirF_2mM
B1,224806,ΔvirF,2,Bottom,2mM,17.778321015577188,ΔvirF_2mM
B2,162679,ΔvirF,2,Bottom,2mM,17.311668502022258,ΔvirF_2mM
B3,195523,ΔvirF,2,Bottom,2mM,17.576978800814512,ΔvirF_2mM
B4,244779,ΔvirF,2,Bottom,2mM,17.901120266554717,ΔvirF_2mM
B5,452112,ΔvirF,3,Top,2mM,18.786320684751825,ΔvirF_2mM
B6,357763,ΔvirF,3,Top,2mM,18.44864466541329,ΔvirF_2mM
B7,383612,ΔvirF,3,Top,2mM,18.549288325318688,ΔvirF_2mM
B8,274870,ΔvirF,3,Top,2mM,18.068389930530927,ΔvirF_2mM
B9,136806,ΔvirF,3,Bottom,2mM,17.061771979371315,ΔvirF_2mM
B10,159950,ΔvirF,3,Bottom,2mM,17.2872614668904,ΔvirF_2mM
B11,109313,ΔvirF,3,Bottom,2mM,16.738105457516806,ΔvirF_2mM
B12,179329,ΔvirF,3,Bottom,2mM,17.45224928541553,ΔvirF_2mM
C1,292711,ΔvirF,4,Top,2mM,18.159117437290607,ΔvirF_2mM
C2,407779,ΔvirF,4,Top,2mM,18.637427955097944,ΔvirF_2mM
C3,287852,ΔvirF,4,Top,2mM,18.1349677105928,ΔvirF_2mM
C4,285417,ΔvirF,4,Top,2mM,18.122711741574516,ΔvirF_2mM
C5,261487,ΔvirF,4,Bottom,2mM,17.996379698149052,ΔvirF_2mM
C6,155008,ΔvirF,4,Bottom,2mM,17.241983149694327,ΔvirF_2mM
C7,168997,ΔvirF,4,Bottom,2mM,17.36663811074582,ΔvirF_2mM
C8,229670,ΔvirF,4,Bottom,2mM,17.809202895463386,ΔvirF_2mM
C9,322176,ΔvirF,5,Top,2mM,18.297489501160978,ΔvirF_2mM
C10,328834,ΔvirF,5,Top,2mM,18.32699994953743,ΔvirF_2mM
C11,282197,ΔvirF,5,Top,2mM,18.106343125348147,ΔvirF_2mM
C12,303199,ΔvirF,5,Top,2mM,18.209905469708943,ΔvirF_2mM
D1,139045,ΔvirF,5,Bottom,2mM,17.085192341344356,ΔvirF_2mM
D2,180844,ΔvirF,5,Bottom,2mM,17.464386207825356,ΔvirF_2mM
D3,128937,ΔvirF,5,Bottom,2mM,16.97630679598594,ΔvirF_2mM
D4,89996,ΔvirF,5,Bottom,2mM,16.45757325978724,ΔvirF_2mM
E1,373207,ΔvirH1,1,Top,0mM,18.50961652056908,ΔvirH1_0mM
E2,492766,ΔvirH1,1,Top,0mM,18.910543190446106,ΔvirH1_0mM
E3,484898,ΔvirH1,1,Top,0mM,18.88732177767398,ΔvirH1_0mM
E4,416111,ΔvirH1,1,Top,0mM,18.666608901333515,ΔvirH1_0mM
E5,229096,ΔvirH1,1,Bottom,0mM,17.80559274394565,ΔvirH1_0mM
E6,145665,ΔvirH1,1,Bottom,0mM,17.152294746538846,ΔvirH1_0mM
E7,251665,ΔvirH1,1,Bottom,0mM,17.94114506384994,ΔvirH1_0mM
E8,190127,ΔvirH1,1,Bottom,0mM,17.536603898585955,ΔvirH1_0mM
E9,313293,ΔvirH1,2,Top,0mM,18.257153009935415,ΔvirH1_0mM
E10,245528,ΔvirH1,2,Top,0mM,17.90552803322407,ΔvirH1_0mM
E11,344293,ΔvirH1,2,Top,0mM,18.393277323459806,ΔvirH1_0mM
E12,321781,ΔvirH1,2,Top,0mM,18.295719617107782,ΔvirH1_0mM
F1,191220,ΔvirH1,2,Bottom,0mM,17.54487389938637,ΔvirH1_0mM
F2,185745,ΔvirH1,2,Bottom,0mM,17.502963850356583,ΔvirH1_0mM
F3,180635,ΔvirH1,2,Bottom,0mM,17.462717932229015,ΔvirH1_0mM
F4,172530,ΔvirH1,2,Bottom,0mM,17.396487717997825,ΔvirH1_0mM
F5,246407,ΔvirH1,3,Top,0mM,17.910683715542024,ΔvirH1_0mM
F6,337551,ΔvirH1,3,Top,0mM,18.364745967380905,ΔvirH1_0mM
F7,255472,ΔvirH1,3,Top,0mM,17.96280565336974,ΔvirH1_0mM
F8,346142,ΔvirH1,3,Top,0mM,18.401004479550274,ΔvirH1_0mM
F9,281109,ΔvirH1,3,Bottom,0mM,18.10077011829208,ΔvirH1_0mM
F10,341824,ΔvirH1,3,Bottom,0mM,18.382894168892136,ΔvirH1_0mM
F11,393245,ΔvirH1,3,Bottom,0mM,18.58506889673114,ΔvirH1_0mM
F12,440787,ΔvirH1,3,Bottom,0mM,18.749722149997204,ΔvirH1_0mM
G1,318323,ΔvirH1,4,Top,0mM,18.28013187516544,ΔvirH1_0mM
G2,340691,ΔvirH1,4,Top,0mM,18.37810431084416,ΔvirH1_0mM
G3,305958,ΔvirH1,4,Top,0mM,18.2229740967977,ΔvirH1_0mM
G4,313762,ΔvirH1,4,Top,0mM,18.25931111121951,ΔvirH1_0mM
G5,255773,ΔvirH1,4,Bottom,0mM,17.964504452409276,ΔvirH1_0mM
G6,155849,ΔvirH1,4,Bottom,0mM,17.24978937242435,ΔvirH1_0mM
G7,354271,ΔvirH1,4,Bottom,0mM,18.434493848251666,ΔvirH1_0mM
G8,180088,ΔvirH1,4,Bottom,0mM,17.45834252621252,ΔvirH1_0mM
G9,173351,ΔvirH1,5,Top,0mM,17.403336633393938,ΔvirH1_0mM
G10,159845,ΔvirH1,5,Top,0mM,17.28631409132332,ΔvirH1_0mM
G11,240620,ΔvirH1,5,Top,0mM,17.876397036741476,ΔvirH1_0mM
G12,278296,ΔvirH1,5,Top,0mM,18.086260647132075,ΔvirH1_0mM
H1,173426,ΔvirH1,5,Bottom,0mM,17.403960677836068,ΔvirH1_0mM
H2,15957,ΔvirH1,5,Bottom,0mM,13.961901822341002,ΔvirH1_0mM
H3,159347,ΔvirH1,5,Bottom,0mM,17.28181233242384,ΔvirH1_0mM
H4,141174,ΔvirH1,5,Bottom,0mM,17.107114886523497,ΔvirH1_0mM
A1,412529,ΔvirH1,1,Top,0.2mM,18.654136016063337,ΔvirH1_0.2mM
A2,365382,ΔvirH1,1,Top,0.2mM,18.47904603793047,ΔvirH1_0.2mM
A3,543640,ΔvirH1,1,Top,0.2mM,19.052292085212034,ΔvirH1_0.2mM
A4,381370,ΔvirH1,1,Top,0.2mM,18.54083183472749,ΔvirH1_0.2mM
A5,157463,ΔvirH1,1,Bottom,0.2mM,17.264653344398614,ΔvirH1_0.2mM
A6,195462,ΔvirH1,1,Bottom,0.2mM,17.576528633170188,ΔvirH1_0.2mM
A7,170796,ΔvirH1,1,Bottom,0.2mM,17.38191466223047,ΔvirH1_0.2mM
A8,148287,ΔvirH1,1,Bottom,0.2mM,17.178032599824675,ΔvirH1_0.2mM
A9,188169,ΔvirH1,2,Top,0.2mM,17.52166944453266,ΔvirH1_0.2mM
A10,203428,ΔvirH1,2,Top,0.2mM,17.634158741051028,ΔvirH1_0.2mM
A11,312733,ΔvirH1,2,Top,0.2mM,18.254571936822188,ΔvirH1_0.2mM
A12,200899,ΔvirH1,2,Top,0.2mM,17.61611085733016,ΔvirH1_0.2mM
B1,182946,ΔvirH1,2,Bottom,0.2mM,17.48105834683286,ΔvirH1_0.2mM
B2,218260,ΔvirH1,2,Bottom,0.2mM,17.73568822964275,ΔvirH1_0.2mM
B3,253982,ΔvirH1,2,Bottom,0.2mM,17.954366729580222,ΔvirH1_0.2mM
B4,191226,ΔvirH1,2,Bottom,0.2mM,17.54491916679796,ΔvirH1_0.2mM
B5,252748,ΔvirH1,3,Top,0.2mM,17.947340150535435,ΔvirH1_0.2mM
B6,215866,ΔvirH1,3,Top,0.2mM,17.719776503836467,ΔvirH1_0.2mM
B7,58378,ΔvirH1,3,Top,0.2mM,15.833137165252474,ΔvirH1_0.2mM
B8,133455,ΔvirH1,3,Top,0.2mM,17.02599383267108,ΔvirH1_0.2mM
B9,243325,ΔvirH1,3,Bottom,0.2mM,17.89252502949786,ΔvirH1_0.2mM
B10,209497,ΔvirH1,3,Bottom,0.2mM,17.67657005909599,ΔvirH1_0.2mM
B11,234375,ΔvirH1,3,Bottom,0.2mM,17.838459164932694,ΔvirH1_0.2mM
B12,227268,ΔvirH1,3,Bottom,0.2mM,17.7940350372053,ΔvirH1_0.2mM
C1,234530,ΔvirH1,4,Top,0.2mM,17.83941295190226,ΔvirH1_0.2mM
C2,341331,ΔvirH1,4,Top,0.2mM,18.38081192173409,ΔvirH1_0.2mM
C3,265304,ΔvirH1,4,Top,0.2mM,18.017286901743564,ΔvirH1_0.2mM
C4,585404,ΔvirH1,4,Top,0.2mM,19.15907307799087,ΔvirH1_0.2mM
C5,126733,ΔvirH1,4,Bottom,0.2mM,16.951432711128376,ΔvirH1_0.2mM
C6,196681,ΔvirH1,4,Bottom,0.2mM,17.58549806992952,ΔvirH1_0.2mM
C7,291768,ΔvirH1,4,Bottom,0.2mM,18.154462137086433,ΔvirH1_0.2mM
C8,197010,ΔvirH1,4,Bottom,0.2mM,17.58790933551062,ΔvirH1_0.2mM
C9,164340,ΔvirH1,5,Top,0.2mM,17.326324146313898,ΔvirH1_0.2mM
C10,85688,ΔvirH1,5,Top,0.2mM,16.386805558768557,ΔvirH1_0.2mM
C11,112140,ΔvirH1,5,Top,0.2mM,16.774941449353676,ΔvirH1_0.2mM
C12,119998,ΔvirH1,5,Top,0.2mM,16.872650835152882,ΔvirH1_0.2mM
D1,167207,ΔvirH1,5,Bottom,0.2mM,17.35127572050329,ΔvirH1_0.2mM
D2,210361,ΔvirH1,5,Bottom,0.2mM,17.682507734571193,ΔvirH1_0.2mM
D3,224133,ΔvirH1,5,Bottom,0.2mM,17.773995552697656,ΔvirH1_0.2mM
D4,238358,ΔvirH1,5,Bottom,0.2mM,17.862770521772827,ΔvirH1_0.2mM
E1,369316,ΔvirH1,1,Top,2mM,18.49449624069176,ΔvirH1_2mM
E2,469373,ΔvirH1,1,Top,2mM,18.840375329748188,ΔvirH1_2mM
E3,345172,ΔvirH1,1,Top,2mM,18.39695591375229,ΔvirH1_2mM
E4,443024,ΔvirH1,1,Top,2mM,18.75702533065074,ΔvirH1_2mM
E5,353556,ΔvirH1,1,Bottom,2mM,18.431579217119815,ΔvirH1_2mM
E6,294851,ΔvirH1,1,Bottom,2mM,18.169626561567963,ΔvirH1_2mM
E7,380478,ΔvirH1,1,Bottom,2mM,18.537453511060516,ΔvirH1_2mM
E8,375328,ΔvirH1,1,Bottom,2mM,18.517792395768357,ΔvirH1_2mM
E9,344164,ΔvirH1,2,Top,2mM,18.392736671937772,ΔvirH1_2mM
E10,394279,ΔvirH1,2,Top,2mM,18.58885734642789,ΔvirH1_2mM
E11,342749,ΔvirH1,2,Top,2mM,18.38679293125927,ΔvirH1_2mM
E12,380413,ΔvirH1,2,Top,2mM,18.53720702325113,ΔvirH1_2mM
F1,298194,ΔvirH1,2,Bottom,2mM,18.185891703696896,ΔvirH1_2mM
F2,175338,ΔvirH1,2,Bottom,2mM,17.419779171449555,ΔvirH1_2mM
F3,232574,ΔvirH1,2,Bottom,2mM,17.82733029795622,ΔvirH1_2mM
F4,378124,ΔvirH1,2,Bottom,2mM,18.528499896314518,ΔvirH1_2mM
F5,393870,ΔvirH1,3,Top,2mM,18.587360009440363,ΔvirH1_2mM
F6,414167,ΔvirH1,3,Top,2mM,18.659853081512882,ΔvirH1_2mM
F7,501583,ΔvirH1,3,Top,2mM,18.936128926581322,ΔvirH1_2mM
F8,294560,ΔvirH1,3,Top,2mM,18.16820200623727,ΔvirH1_2mM
F9,163097,ΔvirH1,3,Bottom,2mM,17.315370719853085,ΔvirH1_2mM
F10,207971,ΔvirH1,3,Bottom,2mM,17.666022843798086,ΔvirH1_2mM
F11,201259,ΔvirH1,3,Bottom,2mM,17.618693774260567,ΔvirH1_2mM
F12,295957,ΔvirH1,3,Bottom,2mM,18.175028054368134,ΔvirH1_2mM
G1,353689,ΔvirH1,4,Top,2mM,18.43212182524769,ΔvirH1_2mM
G2,372161,ΔvirH1,4,Top,2mM,18.505567352900517,ΔvirH1_2mM
G3,315166,ΔvirH1,4,Top,2mM,18.265752380179286,ΔvirH1_2mM
G4,252915,ΔvirH1,4,Top,2mM,17.94829307800131,ΔvirH1_2mM
G5,255406,ΔvirH1,4,Bottom,2mM,17.962432891680148,ΔvirH1_2mM
G6,249380,ΔvirH1,4,Bottom,2mM,17.92798624169817,ΔvirH1_2mM
G7,270942,ΔvirH1,4,Bottom,2mM,18.04762452428924,ΔvirH1_2mM
G8,298706,ΔvirH1,4,Bottom,2mM,18.18836669127302,ΔvirH1_2mM
G9,296757,ΔvirH1,5,Top,2mM,18.17892253546213,ΔvirH1_2mM
G10,414589,ΔvirH1,5,Top,2mM,18.66132231337334,ΔvirH1_2mM
G11,359395,ΔvirH1,5,Top,2mM,18.455210812262457,ΔvirH1_2mM
G12,191226,ΔvirH1,5,Top,2mM,17.54491916679796,ΔvirH1_2mM
H1,233844,ΔvirH1,5,Bottom,2mM,17.835186886810106,ΔvirH1_2mM
H2,194307,ΔvirH1,5,Bottom,2mM,17.567978350055775,ΔvirH1_2mM
H3,203161,ΔvirH1,5,Bottom,2mM,17.632263954761743,ΔvirH1_2mM
H4,123606,ΔvirH1,5,Bottom,2mM,16.915389249719155,ΔvirH1_2mM
A1,439815,ΔvirH2,1,Top,0mM,18.746537282942068,ΔvirH2_0mM
A2,542302,ΔvirH2,1,Top,0mM,19.048736965433047,ΔvirH2_0mM
A3,359934,ΔvirH2,1,Top,0mM,18.457372862652676,ΔvirH2_0mM
A4,405049,ΔvirH2,1,Top,0mM,18.62773692016473,ΔvirH2_0mM
A5,333247,ΔvirH2,1,Bottom,0mM,18.346232362190356,ΔvirH2_0mM
A6,415331,ΔvirH2,1,Bottom,0mM,18.663902031913846,ΔvirH2_0mM
A7,410826,ΔvirH2,1,Bottom,0mM,18.648167963016206,ΔvirH2_0mM
A8,353064,ΔvirH2,1,Bottom,0mM,18.429570199331412,ΔvirH2_0mM
A9,272837,ΔvirH2,2,Top,0mM,18.05767977897808,ΔvirH2_0mM
A10,233710,ΔvirH2,2,Top,0mM,17.83435994001563,ΔvirH2_0mM
A11,514119,ΔvirH2,2,Top,0mM,18.97174280436061,ΔvirH2_0mM
A12,253068,ΔvirH2,2,Top,0mM,17.94916556718764,ΔvirH2_0mM
B1,346337,ΔvirH2,2,Bottom,0mM,18.401816996725262,ΔvirH2_0mM
B2,272883,ΔvirH2,2,Bottom,0mM,18.057922995177005,ΔvirH2_0mM
B3,155610,ΔvirH2,2,Bottom,0mM,17.247575249971955,ΔvirH2_0mM
B4,296174,ΔvirH2,2,Bottom,0mM,18.17608547185814,ΔvirH2_0mM
B5,396423,ΔvirH2,3,Top,0mM,18.596681142872747,ΔvirH2_0mM
B6,287573,ΔvirH2,3,Top,0mM,18.133568703083743,ΔvirH2_0mM
B7,414787,ΔvirH2,3,Top,0mM,18.66201115323252,ΔvirH2_0mM
B8,296211,ΔvirH2,3,Top,0mM,18.176265691534812,ΔvirH2_0mM
B9,286323,ΔvirH2,3,Bottom,0mM,18.12728403947603,ΔvirH2_0mM
B10,184664,ΔvirH2,3,Bottom,0mM,17.494543116698313,ΔvirH2_0mM
B11,239220,ΔvirH2,3,Bottom,0mM,17.86797848560585,ΔvirH2_0mM
B12,290159,ΔvirH2,3,Bottom,0mM,18.1464841527818,ΔvirH2_0mM
C1,433416,ΔvirH2,4,Top,0mM,18.725392887431344,ΔvirH2_0mM
C2,372298,ΔvirH2,4,Top,0mM,18.50609834043061,ΔvirH2_0mM
C3,368867,ΔvirH2,4,Top,0mM,18.49274120121444,ΔvirH2_0mM
C4,238949,ΔvirH2,4,Top,0mM,17.866343204364526,ΔvirH2_0mM
C5,243656,ΔvirH2,4,Bottom,0mM,17.894486223598133,ΔvirH2_0mM
C6,154894,ΔvirH2,4,Bottom,0mM,17.24092173516922,ΔvirH2_0mM
C7,132946,ΔvirH2,4,Bottom,0mM,17.02048084533697,ΔvirH2_0mM
C8,152990,ΔvirH2,4,Bottom,0mM,17.223077830479586,ΔvirH2_0mM
C9,383896,ΔvirH2,5,Top,0mM,18.55035600255544,ΔvirH2_0mM
C10,313345,ΔvirH2,5,Top,0mM,18.25739244687444,ΔvirH2_0mM
C11,470605,ΔvirH2,5,Top,0mM,18.844157123169197,ΔvirH2_0mM
C12,312427,ΔvirH2,5,Top,0mM,18.25315961128067,ΔvirH2_0mM
D1,310379,ΔvirH2,5,Bottom,0mM,18.243671423647555,ΔvirH2_0mM
D2,329459,ΔvirH2,5,Bottom,0mM,18.329739412577396,ΔvirH2_0mM
D3,395537,ΔvirH2,5,Bottom,0mM,18.59345313049965,ΔvirH2_0mM
D4,302927,ΔvirH2,5,Bottom,0mM,18.208610646264766,ΔvirH2_0mM
E1,319351,ΔvirH2,1,Top,0.2mM,18.284783442539478,ΔvirH2_0.2mM
E2,220456,ΔvirH2,1,Top,0.2mM,17.75013121676788,ΔvirH2_0.2mM
E3,257650,ΔvirH2,1,Top,0.2mM,17.975053066927753,ΔvirH2_0.2mM
E4,428361,ΔvirH2,1,Top,0.2mM,18.708467610762522,ΔvirH2_0.2mM
E5,89753,ΔvirH2,1,Bottom,0.2mM,16.453672541468855,ΔvirH2_0.2mM
E6,94308,ΔvirH2,1,Bottom,0.2mM,16.5250925372026,ΔvirH2_0.2mM
E7,73419,ΔvirH2,1,Bottom,0.2mM,16.163865843961496,ΔvirH2_0.2mM
E8,87909,ΔvirH2,1,Bottom,0.2mM,16.42372325357217,ΔvirH2_0.2mM
E9,344696,ΔvirH2,2,Top,0.2mM,18.394965031588043,ΔvirH2_0.2mM
E10,526845,ΔvirH2,2,Top,0.2mM,19.00701905181591,ΔvirH2_0.2mM
E11,251713,ΔvirH2,2,Top,0.2mM,17.94142020246217,ΔvirH2_0.2mM
E12,509382,ΔvirH2,2,Top,0.2mM,18.95838845452486,ΔvirH2_0.2mM
F1,270711,ΔvirH2,2,Bottom,0.2mM,18.046393985273856,ΔvirH2_0.2mM
F2,446717,ΔvirH2,2,Bottom,0.2mM,18.769001632478517,ΔvirH2_0.2mM
F3,397869,ΔvirH2,2,Bottom,0.2mM,18.60193397012958,ΔvirH2_0.2mM
F4,373006,ΔvirH2,2,Bottom,0.2mM,18.508839311621415,ΔvirH2_0.2mM
F5,209377,ΔvirH2,3,Top,0.2mM,17.67574344579632,ΔvirH2_0.2mM
F6,240525,ΔvirH2,3,Top,0.2mM,17.87582732893753,ΔvirH2_0.2mM
F7,252239,ΔvirH2,3,Top,0.2mM,17.94443183002621,ΔvirH2_0.2mM
F8,250963,ΔvirH2,3,Top,0.2mM,17.937115154743292,ΔvirH2_0.2mM
F9,85761,ΔvirH2,3,Bottom,0.2mM,16.388034107717218,ΔvirH2_0.2mM
F10,182083,ΔvirH2,3,Bottom,0.2mM,17.474236707237154,ΔvirH2_0.2mM
F11,118927,ΔvirH2,3,Bottom,0.2mM,16.85971676179999,ΔvirH2_0.2mM
F12,44152,ΔvirH2,3,Bottom,0.2mM,15.430191170191696,ΔvirH2_0.2mM
G1,400582,ΔvirH2,4,Top,0.2mM,18.611738070090254,ΔvirH2_0.2mM
G2,238898,ΔvirH2,4,Top,0.2mM,17.866035250365172,ΔvirH2_0.2mM
G3,610083,ΔvirH2,4,Top,0.2mM,19.218646004887148,ΔvirH2_0.2mM
G4,335399,ΔvirH2,4,Top,0.2mM,18.355518861916316,ΔvirH2_0.2mM
